	features	ambiguous_features	spliced_features	unspliced_features	gene_count_corr	means	dispersions	dispersions_norm	velocity_gamma	velocity_r2	velocity_genes	spearmans_score	velocity_score	to 17	to 10	to 11	to 1
KLF7	KLF7	KLF7	KLF7	KLF7	-0.0043	0.32089293	0.34820253	0.19251329	1.853558	0.2545206546783447	True	0.6305490479261875	3	-0.011279368766770192	-0.03115856343154362	-0.04553066773065388	0.05460319560626834
KANSL1L	KANSL1L	KANSL1L	KANSL1L	KANSL1L	-0.0783	0.092684604	0.5469491	0.82644105	3.0661585	-2.2481472492218018	False	0.34465188378834444	0	0.16585247459860755	-0.02908445402464319	-0.01696705847621921	-0.0924268222481284
BARD1	BARD1	BARD1	BARD1	BARD1	0.2398	0.37591863	0.5414703	0.7672038	0.9777827	0.8682113736867905	True	0.7994924064678982	6	-0.07578339231842007	-0.053032099190795844	0.23334980624870658	-0.04799949816501543
FN1	FN1	FN1	FN1	FN1	-0.0449	0.029961295	2.245304	5.8227916	0.93953294	0.5778447985649109	True	0.11031863406629139	0	0.14032868651637276	-0.048388488734227124	-0.01955486670519423	-0.060113000558375575
TMBIM1	TMBIM1	TMBIM1	TMBIM1	TMBIM1	-0.0555	0.84210485	0.725466	1.2009696	0.05386273	0.18178004026412964	True	0.38032425052880986	7	-0.1501028478325557	-0.024110642897372563	-0.06916909608690305	0.16508180806763836
CFAP65	CFAP65	CFAP65	CFAP65	CFAP65	-0.1263	0.0632856	0.6086105	1.0078412	0.3129922	0.5191929042339325	True	0.4770571290967989	7	0.2728920611522526	0.047504740653435296	-0.03590891564281307	-0.20772160240618417
IHH	IHH	IHH	IHH	IHH	-0.235	1.1849387	2.0762062	4.4340415	0.05061062	0.06008797883987427	True	0.5771587001694627	0	0.40499235129797906	0.2066164585842549	-0.10456021361327368	-0.36434233226443474
TUBA4A	TUBA4A	TUBA4A	TUBA4A	TUBA4A	0.1071	1.386402	0.9043306	0.75207996	0.00621641	-1.9409570693969727	False	0.2570433507268271	0	0.11995005847797996	0.09914073494724725	0.09382205847164411	-0.20503601945912153
CHPF	CHPF	CHPF	CHPF	CHPF	-0.0085	0.9849894	0.64998543	0.62921894	0.04269251	-0.061463117599487305	False	0.30681902735398675	0	0.03457149862894157	0.23467331250400453	-0.03987056737735212	-0.15026903530006455
SERPINE2	SERPINE2	SERPINE2	SERPINE2	SERPINE2	0.0154	0.84223735	1.2854832	2.913805	0.11310547	0.43751806020736694	True	0.61348772601188	3	-0.03441075944370447	-0.09791450185378628	-0.02196915766442838	0.09987149142184272
COL4A4	COL4A4	COL4A4	COL4A4	COL4A4	-0.0098	0.13368881	0.34004977	0.21776882	0.50699747	0.036444246768951416	True	0.5971013922663406	0	0.06315932454079727	-0.04875328238306095	-0.015929469982890684	-0.005814546393135223
SP110	SP110	SP110	SP110	SP110	-0.0791	0.5035867	0.31260976	0.08667657	0.41434687	-0.3693110942840576	False	0.2138792633292629	0	-0.027700916179443345	-0.031727598599729574	-0.009086987530332791	0.045566625384047266
NCL	NCL	NCL	NCL	NCL	0.1495	3.0373037	1.9223722	0.7216667	0.010765576	0.1038360595703125	True	0.5210995033239878	11	-0.0896703295561555	-0.1581355006542811	0.11925192708684235	0.0954577938882234
HJURP	HJURP	HJURP	HJURP	HJURP	0.2569	0.26730087	0.7072211	1.2979414	0.17673665	0.6158545315265656	True	0.7411221748862337	19	-0.05167434124981193	-0.0129976089824997	0.06388090089436523	0.008418926799846727
HES6	HES6	HES6	HES6	HES6	-0.0995	0.77719563	3.0332441	8.259402	0.0026030168	0.40413200855255127	False	0.35248731044259785	0	0.4180504795639542	0.025087939957149585	0.05689414886356975	-0.3536174797106679
PER2	PER2	PER2	PER2	PER2	-0.0903	0.5817446	0.41637084	0.39521492	0.64098305	-0.5880486965179443	False	0.44322737456761957	0	0.047571045085772326	0.007288191225473671	-0.030004970977986878	-0.02166876443014139
HDLBP	HDLBP	HDLBP	HDLBP	HDLBP	-0.0537	1.9142205	0.766995	0.010941272	0.2036424	-0.4322676658630371	False	0.3563386335955459	0	0.00553329708363539	0.24117922190788046	0.014798822431059762	-0.16527364528558275
DTYMK	DTYMK	DTYMK	DTYMK	DTYMK	0.3433	1.3037163	1.2884676	1.570831	0.033495426	0.4826509952545166	True	0.7466399592658935	10	-0.04603419844875356	-0.05159436534604671	0.17921935583218615	-0.03885365138688245
ID2	ID2	ID2	ID2	ID2	-0.1225	1.5664108	1.9380838	2.9566267	0.15166914	0.6239421963691711	True	0.5607144889886344	13	0.13236526347159214	0.17125004302389418	-0.027693912289308887	-0.18849147329983915
GRHL1	GRHL1	GRHL1	GRHL1	GRHL1	-0.054	0.25463456	0.32371238	0.16970615	0.5702518	-0.3739529848098755	False	0.28092164370504913	0	0.015224559077531404	0.02027008859880292	0.010346763080827586	-0.029971779827357995
KLF11	KLF11	KLF11	KLF11	KLF11	-0.0458	0.24915627	0.34787598	0.24079248	0.22588198	0.08167248964309692	True	0.32982198452258016	0	0.09975979143937447	-0.005036841790728639	0.0496893421062047	-0.09857056716052984
HPCAL1	HPCAL1	HPCAL1	HPCAL1	HPCAL1	-0.1787	0.9146545	1.1279609	2.4320166	0.6708481	0.7094009816646576	True	0.5519761782555028	13	0.09512067691002352	0.25161247908675066	-0.05884609317446454	-0.19395603871801698
LPIN1	LPIN1	LPIN1	LPIN1	LPIN1	0.0205	0.36404017	0.48069066	0.58647287	0.3674948	0.25649917125701904	True	0.5626810582193951	1	0.05140707733907314	-0.0073335333032471155	-0.0060711297912172816	-0.02923613964830125
FAM84A	FAM84A	FAM84A	FAM84A	FAM84A	-0.048	0.50289094	0.36958334	0.25609016	0.5036694	-0.44835078716278076	False	0.38353469356253583	0	-0.09762132854903163	0.027274998251317843	-0.02716476536969917	0.06974701382692171
VSNL1	VSNL1	VSNL1	VSNL1	VSNL1	-0.1116	0.8490687	1.2524987	2.8129203	0.7989026	0.782163143157959	True	0.828904588054637	8	-0.13765798065419096	-0.10549835200300572	-0.04941239906768448	0.19593041753131113
NCOA1	NCOA1	NCOA1	NCOA1	NCOA1	-0.0947	0.23757367	0.5254082	0.76307046	0.8947769	0.10152250528335571	True	0.657480730397814	7	0.16871441532706222	0.0013998854624932707	-0.05376342152348794	-0.09223478994164512
FOSL2	FOSL2	FOSL2	FOSL2	FOSL2	-0.0857	0.76632154	0.5204104	0.57379866	0.4768198	0.01704198122024536	True	0.6749099855552286	0	-0.11951685359611146	-0.04200649977389331	-0.05051742223297678	0.14320240351092497
PPP1CB	PPP1CB	PPP1CB	PPP1CB	PPP1CB	-0.0436	0.11210167	0.30615425	0.11805235	3.6572933	-1.4141533374786377	False	0.3868398476748105	0	-0.001339224128803781	0.004486779326460077	-0.0007138406716351899	-0.0014449460710259875
WDR43	WDR43	WDR43	WDR43	WDR43	0.0957	1.3232996	0.6020109	0.107714765	0.6870096	0.5283594131469727	True	0.8366483260759894	7	-0.11434704778279237	-0.09818827342131096	0.05030733202322538	0.115901107825106
YPEL5	YPEL5	YPEL5	YPEL5	YPEL5	-0.2477	0.91583765	0.79837817	1.4239743	0.08097179	0.45905035734176636	True	0.6721022321133432	6	0.18903882755514734	0.018228008635583673	-0.10819984963910517	-0.08578302820068306
LBH	LBH	LBH	LBH	LBH	-0.0176	0.040672574	0.96406287	2.0535383	0.08627211	0.2150963544845581	True	0.42760365799923894	7	-0.013438449435579859	-0.03209336840339025	-0.026959627741028912	0.04588505042121181
YIPF4	YIPF4	YIPF4	YIPF4	YIPF4	-0.1349	0.8320296	0.47888032	0.44677716	0.17530395	-0.6634591817855835	False	0.3656023506736611	0	0.13374095828259816	0.015247136610044447	-0.08644202794321358	-0.05638032440303383
LTBP1	LTBP1	LTBP1	LTBP1	LTBP1	0.0029	0.09046197	0.439976	0.51173943	1.2320739	0.34308403730392456	True	0.41171885816294446	7	-0.007493756954391706	0.031055658819301037	-0.017413994266206854	-0.003985819819084226
QPCT	QPCT	QPCT	QPCT	QPCT	-0.07	0.62625957	0.5610067	0.69796413	0.034901068	0.021597743034362793	True	0.471229854649029	0	0.13433762302141858	-0.04547102312320536	-0.028020852753826795	-0.052635513453981965
PKDCC	PKDCC	PKDCC	PKDCC	PKDCC	-0.1232	0.84524345	0.73854566	1.2409742	0.080761954	0.12334537506103516	True	0.5787863495837093	9	-0.031760168898878456	-0.1201390147771845	-0.12218838698190485	0.17072429273606826
SLC3A1	SLC3A1	SLC3A1	SLC3A1	SLC3A1	-0.1388	0.4568733	1.1301063	2.5175402	0.21312553	0.1533542275428772	True	0.7405358460719671	9	-0.09087869318277629	-0.05865021885541632	-0.04044841689788134	0.1269782285628835
EPAS1	EPAS1	EPAS1	EPAS1	EPAS1	-0.0454	0.7357521	0.42156637	0.27148014	0.65268314	0.18861132860183716	True	0.6368789248611472	10	-0.13493950167250987	0.011286944979772357	-0.027104504678824724	0.10699971972896911
RHOQ	RHOQ	RHOQ	RHOQ	RHOQ	-0.0363	0.17574172	0.43090302	0.4850478	0.34977025	0.5866141617298126	True	0.47070672144538783	8	0.0960234761031187	0.18651030043064934	-0.0153754478791865	-0.1789005093411857
EPCAM	EPCAM	EPCAM	EPCAM	EPCAM	-0.0983	3.8062158	1.7254906	0.029495746	0.87633044	-1.217472791671753	False	0.28366595275566847	0	-0.21422000455275544	-0.13127869558739053	0.05389911542445512	0.2074538681770327
MSH2	MSH2	MSH2	MSH2	MSH2	0.116	0.31470934	0.353061	0.20696017	0.9896064	0.2711315155029297	True	0.6989042242769617	6	0.029654941239481016	-0.06178133929157535	0.17956813809284417	-0.0877277396069673
MSH6	MSH6	MSH6	MSH6	MSH6	0.0972	0.3962368	0.72139823	1.3022279	0.20465524	0.4664568305015564	True	0.47398690861708054	8	-0.005917630456665715	-0.04107047856056791	0.29062533423275366	-0.1400008665758854
ERLEC1	ERLEC1	ERLEC1	ERLEC1	ERLEC1	-0.064	1.0228993	0.792794	1.0101987	0.1414884	0.5479374825954437	True	0.2129395451527789	0	0.0017229180138720152	0.2516286956446969	-0.014250411550607144	-0.15208817034580357
SPTBN1	SPTBN1	SPTBN1	SPTBN1	SPTBN1	0.0922	2.470586	1.2671034	0.3081488	0.2820047	0.08199048042297363	True	0.544774933994309	0	-0.24767809585306774	-0.03773024159871156	0.02270820220671525	0.19091315903954922
CCDC85A	CCDC85A	CCDC85A	CCDC85A	CCDC85A	-0.0006	0.01198005	0.6464031	1.1190225	5.023561	0.8749901652336121	True	0.40193814845923903	0	-0.02030129736144974	-0.05730840015348602	-0.020148436224870944	0.06284268144338673
PAPOLG	PAPOLG	PAPOLG	PAPOLG	PAPOLG	-0.0784	0.3578403	0.29818115	0.04377247	0.5564205	-0.3136153221130371	False	0.3591639608070258	0	0.07641755683718955	-0.05058508898351927	0.0021285915965557254	-0.024890995080724388
B3GNT2	B3GNT2	B3GNT2	B3GNT2	B3GNT2	-0.0069	0.4832923	0.30596238	0.06691034	0.3087531	-0.28713274002075195	False	0.4457633925996898	0	0.03532915661207387	-0.046426779558141236	-0.03564093257655512	0.02452852350560488
MDH1	MDH1	MDH1	MDH1	MDH1	0.0899	1.7246021	0.5999011	0.01096245	0.04839502	-0.419281005859375	False	0.47496465731681103	0	-0.08501268672819225	-0.07600201301153273	0.08994488418125843	0.057279971845945084
LGALSL	LGALSL	LGALSL	LGALSL	LGALSL	-0.0322	0.19870348	0.27495953	0.026281377	0.11406049	-0.4473668336868286	False	0.24252195715179822	0	-0.0029081103165660015	0.11955775827071517	0.03537970275827319	-0.09424692335044202
CEP68	CEP68	CEP68	CEP68	CEP68	-0.0689	0.28713745	0.36012733	0.27683446	0.43507472	-0.6472349166870117	False	0.17240234166099583	0	0.06884315200474889	-0.055998144976116694	-0.009559403282006102	-0.009102645378218135
PNO1	PNO1	PNO1	PNO1	PNO1	0.1311	0.77625555	0.41347867	0.24674353	0.18136297	0.266959011554718	True	0.5716188441091805	8	-0.053111071229897645	-0.04054960725802472	0.06786947950257646	0.024557754843728512
ARHGAP25	ARHGAP25	ARHGAP25	ARHGAP25	ARHGAP25	-0.0552	0.021776516	0.35110176	0.25028238	4.016376	-0.9504046440124512	False	0.21736875220686472	0	0.08704506780457531	-0.030947632299183785	-0.009028587987513445	-0.03851494533612092
ANXA4	ANXA4	ANXA4	ANXA4	ANXA4	-0.0516	3.4020007	2.07367	0.45843762	0.29095283	0.6049405634403229	True	0.7426837310292013	15	-0.4348470004290879	-0.05454095045778645	0.007766182093084412	0.34659281797356395
MXD1	MXD1	MXD1	MXD1	MXD1	-0.0537	0.2726992	0.47887784	0.6261838	2.0226917	0.35838115215301514	True	0.477730868947065	0	-0.003909785809912702	0.06337984940035363	-0.05037691529228188	-0.007729659449663382
NAGK	NAGK	NAGK	NAGK	NAGK	-0.0879	0.2503509	0.34058496	0.21934322	0.08928103	-0.0955803394317627	False	0.3162707137600199	0	0.12928140655100726	0.02315339975987859	0.0023789244448885654	-0.11017918396218711
ZNF638	ZNF638	ZNF638	ZNF638	ZNF638	-0.0972	1.0024312	0.4472509	0.08837079	1.6424509	-0.15908348560333252	False	0.7528061728337992	0	0.1075405196070464	-0.03956032223559546	-0.011832524017942285	-0.04634753866674281
TET3	TET3	TET3	TET3	TET3	-0.0433	0.40002662	0.30063826	0.05107876	2.695617	-2.2622668743133545	False	0.4294878183244806	0	0.07694301736491502	-0.0283513498617958	-0.033374918632117334	-0.018535728795223888
MTHFD2	MTHFD2	MTHFD2	MTHFD2	MTHFD2	0.1564	1.0380683	0.9085539	1.3190191	0.14713861	0.5396281480789185	True	0.690538452627319	8	-0.14037199901508388	0.20029377882117508	0.11979300101405321	-0.09468716698816415
HK2	HK2	HK2	HK2	HK2	-0.0173	0.38549337	0.4063666	0.36546683	0.5233828	-0.15989696979522705	False	0.3585469597810003	0	-0.04757176391668018	0.013040148885482685	-0.00577624320009243	0.02977527651844118
TMSB10	TMSB10	TMSB10	TMSB10	TMSB10	0.0115	4.764472	3.0328124	0.49131197	0.082287215	-2.054673671722412	False	0.7092240570454377	0	0.2684416837333705	-0.06952663645880057	0.03328085547926159	-0.17098708181030045
VAMP5	VAMP5	VAMP5	VAMP5	VAMP5	-0.1407	0.36163613	0.41488776	0.39080495	0.05634918	-0.27153193950653076	False	0.19032367118681268	0	0.07244254110696825	0.03222329832068107	-0.06614503222461002	-0.034377347679607234
ATOH8	ATOH8	ATOH8	ATOH8	ATOH8	-0.1492	0.084962666	1.4137582	3.3764863	0.16830602	0.8728133141994476	True	0.599710604969046	0	0.5861634522905343	0.01304278787110987	-0.04652714517098704	-0.4078118370488909
KDM3A	KDM3A	KDM3A	KDM3A	KDM3A	-0.1576	0.75306946	0.72176903	1.1896621	0.45542312	-0.04815983772277832	False	0.6767700763476906	0	0.1081664235558536	0.0294243689829751	-0.07191370501387534	-0.05523941828607726
RMND5A	RMND5A	RMND5A	RMND5A	RMND5A	-0.1104	0.9713591	0.42763972	0.036052704	0.27202162	-0.026317596435546875	False	0.46709378919629974	0	0.03323717959068834	0.09624658177113317	-0.05997170274208828	-0.04994862638942188
THNSL2	THNSL2	THNSL2	THNSL2	THNSL2	-0.0499	0.11952753	0.29083502	0.07298509	0.474368	-0.19092035293579102	False	0.22642647138974795	0	0.04848327145032356	0.024801765945405882	-0.029056543238382703	-0.03396806261578253
FAHD2A	FAHD2A	FAHD2A	FAHD2A	FAHD2A	-0.0778	0.24833982	0.29439315	0.08345262	0.19636595	-0.3165324926376343	False	0.07701538194768447	0	0.0465746448339739	-0.019671226257951605	0.012284671126969609	-0.02866790961248471
NCAPH	NCAPH	NCAPH	NCAPH	NCAPH	0.3281	0.4059016	0.78706485	1.4974905	0.22623613	0.76265849173069	True	0.8136757058641717	12	-0.05984807355658134	-0.03421297997644817	0.12422338419575757	-0.00756574290661399
ANKRD36	ANKRD36	ANKRD36	ANKRD36	ANKRD36	-0.058	0.114165425	0.35519862	0.26233485	2.0902598	-2.712048292160034	False	0.3530321879135168	0	0.08012580960003318	-0.03410963118273171	-0.03770247539232178	-0.014674833107397723
MAP4K4	MAP4K4	MAP4K4	MAP4K4	MAP4K4	-0.0089	0.47127825	0.6118099	0.976362	0.86736095	0.7249738872051239	True	0.7852727500165799	14	0.2078293884379623	-0.07569746880691633	-0.01757668590486812	-0.0931476987907226
IL1R2	IL1R2	IL1R2	IL1R2	IL1R2	0.0079	0.3457273	0.76809406	1.4410801	0.08505778	0.15410113334655762	True	0.36648943012246643	9	-0.07971933937915766	0.2133297811890941	0.04669585663864771	-0.10426782547730859
GCC2	GCC2	GCC2	GCC2	GCC2	-0.2734	1.6234039	0.9722923	0.8306858	0.23361321	0.1814454197883606	True	0.7538926842288186	9	0.18695895326115586	0.12880923019191312	-0.11301617623525231	-0.15140154892573562
RANBP2	RANBP2	RANBP2	RANBP2	RANBP2	-0.0375	1.2071074	0.5157413	0.27108708	0.27022934	-0.28736627101898193	False	0.5421349616661245	0	0.1683938877693183	0.028863678513697623	0.022201389779823572	-0.153886847625995
BCL2L11	BCL2L11	BCL2L11	BCL2L11	BCL2L11	0.0053	0.14805648	0.33174723	0.19334376	0.2803327	0.37349802255630493	True	0.4804782981519634	0	0.1031577213613664	-0.045906355284186164	0.06948206543526651	-0.08678775252899651
ZC3H6	ZC3H6	ZC3H6	ZC3H6	ZC3H6	-0.131	0.4344406	0.4954193	0.6302691	0.5347389	0.3320310711860657	True	0.6704780004397306	11	0.06668955011736288	-0.011211912572037545	-0.06750738983289012	-0.0019122682033978367
SLC20A1	SLC20A1	SLC20A1	SLC20A1	SLC20A1	0.0792	0.43696696	0.35867757	0.22366133	1.1429129	0.2377679944038391	True	0.5078988579513993	9	-0.06242153141065552	-0.013270416710000161	0.08409225653029491	0.004574407453738163
INSIG2	INSIG2	INSIG2	INSIG2	INSIG2	-0.1038	0.68454283	0.41026977	0.23692901	0.26523298	0.12299501895904541	True	0.43105841766862296	3	-0.03352010701807284	-0.02140146153260362	-0.03785588851689578	0.0601286090196594
PROC	PROC	PROC	PROC	PROC	-0.08	0.2906496	0.3046656	0.11367289	0.14216195	-0.08639776706695557	False	0.4683795036089969	0	0.061160030150374335	0.03765916151528337	-0.046075937146638705	-0.04136008825144995
MYO7B	MYO7B	MYO7B	MYO7B	MYO7B	-0.1115	0.76708394	0.47277007	0.42808872	1.1062855	-0.03545808792114258	False	0.6720448766452576	0	0.0035921622983639385	0.04650427546562186	-0.054061859875729174	-0.00035741174418150757
MGAT5	MGAT5	MGAT5	MGAT5	MGAT5	-0.0725	0.6500656	0.88518703	1.6894828	3.252361	0.7063730657100677	True	0.7278115943229846	4	0.02973733790963825	0.053434245280762856	-0.047446741318343866	-0.027655507891825807
UBXN4	UBXN4	UBXN4	UBXN4	UBXN4	-0.122	1.9946356	0.78477985	0.042035546	0.10852334	0.32871013879776	True	0.4987024479455835	0	0.2512906215023678	0.044383795482214376	-0.0006093862998584335	-0.21070157405782278
MBD5	MBD5	MBD5	MBD5	MBD5	-0.0796	0.11496737	0.3751255	0.32095727	23.848942	-0.9103670120239258	False	0.7195856911314741	0	0.10312915894723121	0.041197572255867315	-0.03938139106250557	-0.07808161863966949
EPC2	EPC2	EPC2	EPC2	EPC2	-0.0752	0.35605717	0.3231885	0.11813303	1.8482928	-0.3076986074447632	False	0.5558346976836595	0	0.06424493039838554	0.0011263174872428868	-0.04192954546476451	-0.022924819619949743
AC007364.1	AC007364.1	AC007364.1	AC007364.1	AC007364.1	-0.062	0.02914067	0.947767	2.0055978	3.9752433	-5.690077781677246	False	0.22651006416599598	0	0.11643916942387557	0.05210105019184978	-0.011350789991774173	-0.11109567717633345
RIF1	RIF1	RIF1	RIF1	RIF1	0.0782	1.0741589	0.60230815	0.50202715	0.4510358	0.5044261813163757	True	0.6790542758146588	11	-0.007865223428136697	-0.07045728912561146	0.13138459028442578	-0.026685276253656603
FMNL2	FMNL2	FMNL2	FMNL2	FMNL2	-0.0542	0.28997794	0.3269011	0.17908706	3.4617143	-0.5052890777587891	False	0.6668417748382746	0	0.14201692346354214	-0.07555593747883414	0.03253987801045535	-0.07468068872308294
ARL6IP6	ARL6IP6	ARL6IP6	ARL6IP6	ARL6IP6	0.0457	0.68648046	0.3721859	0.120447904	0.709341	0.4508832097053528	True	0.6316463199485322	0	-0.06932557585841352	0.032374013324536655	0.12943777271371573	-0.0458437349404301
GALNT5	GALNT5	GALNT5	GALNT5	GALNT5	-0.0987	0.6097894	0.750969	1.3901578	0.44446144	0.8144361823797226	True	0.5801700341389233	12	-0.04228062448792034	0.3182166353890098	-0.056003804206623375	-0.13770540933978592
MARCH7	MARCH7	MARCH7	MARCH7	MARCH7	-0.0885	0.88912976	0.4142698	0.24916324	0.75481635	-1.4207828044891357	False	0.6004389596074846	0	0.12894314462498052	-0.008560098786161496	-0.03495163789476648	-0.06799669587076518
CSRNP3	CSRNP3	CSRNP3	CSRNP3	CSRNP3	-0.0455	0.027422557	0.426777	0.4729096	2.1855292	-0.4213120937347412	False	0.44123582142571877	0	0.03363712760543144	0.07004747812201297	-0.010011658759980432	-0.06293999073293538
CERS6	CERS6	CERS6	CERS6	CERS6	-0.0792	1.4617671	0.70271283	0.32235122	1.9189941	0.7207066416740417	True	0.7096558966389783	11	-0.021892314078925505	-0.10975847434598628	-0.02609700571622552	0.1006673663539545
DHRS9	DHRS9	DHRS9	DHRS9	DHRS9	0.0119	0.090740174	1.1339462	2.5533142	0.51454186	0.7432337701320648	True	0.6281549387555462	0	-0.038050132167490515	0.14773088555282313	0.0064691127877541145	-0.06954031736128996
DYNC1I2	DYNC1I2	DYNC1I2	DYNC1I2	DYNC1I2	-0.0929	0.6905097	0.3560609	0.07112893	0.56620187	-0.1446819305419922	False	0.5949711752912135	0	0.16344789537760246	-0.048996886249276644	-0.011723807706962953	-0.081151304446708
HAT1	HAT1	HAT1	HAT1	HAT1	0.1777	0.8692745	0.67747045	1.0541731	0.1741786	0.5793476700782776	True	0.6877423117573411	6	-0.019783413601106657	-0.04247136494473616	0.22495365719672286	-0.09053783089932796
ITGA6	ITGA6	ITGA6	ITGA6	ITGA6	-0.1272	2.244705	1.9613621	2.3254952	1.0027514	0.14586377143859863	True	0.657438597399266	17	-0.05823760300921607	-0.16850991554253014	-0.07555117019398713	0.19327725671190682
PDK1	PDK1	PDK1	PDK1	PDK1	-0.0713	0.64391357	0.54488564	0.64865714	0.19021338	0.12507569789886475	True	0.5175206553637693	10	-0.024115086112531395	-0.05054577381537771	-0.002713602426107492	0.05112569837954602
MAP3K20	MAP3K20	MAP3K20	MAP3K20	MAP3K20	0.0375	0.47503504	0.29421595	0.031981792	1.9163383	0.43959373235702515	True	0.7453907451457131	0	-0.03464070299246364	0.0379884744599367	0.013313061460865644	-0.006608656557035326
CDCA7	CDCA7	CDCA7	CDCA7	CDCA7	0.2067	0.42587283	0.8656501	1.7311674	0.028555728	0.2993066906929016	True	0.5477530170635356	10	-0.07576787187308474	-0.07572284602942697	0.3578996186528442	-0.10663616217525432
HOXD10	HOXD10	HOXD10	HOXD10	HOXD10	-0.0656	0.24658877	0.5070546	0.70907646	2.4055848	0.20045554637908936	True	0.6093035549451734	21	-0.02722668471152435	-0.05063200088869933	-0.03742402899437207	0.07378453855639595
HNRNPA3	HNRNPA3	HNRNPA3	HNRNPA3	HNRNPA3	0.0823	2.0494292	0.970152	0.3661327	0.05631645	-0.1886841058731079	False	0.46959421282352887	0	0.07373713534921737	-0.011186225592141606	0.09387904815703327	-0.10162452594887328
SSFA2	SSFA2	SSFA2	SSFA2	SSFA2	-0.0019	0.9993577	0.5034182	0.23821191	0.37169692	0.3939363956451416	True	0.5729492080986229	6	0.029129597811190386	-0.07077066049982134	-0.05329701783655386	0.054788643768332354
PPP1R1C	PPP1R1C	PPP1R1C	PPP1R1C	PPP1R1C	-0.0829	0.02110111	0.51396924	0.72941846	6.9916697	-0.6627843379974365	False	0.3238162388437773	0	0.09625287297748575	-0.006817549848458874	-0.02328713274095655	-0.05212996893919551
DNAJC10	DNAJC10	DNAJC10	DNAJC10	DNAJC10	-0.03	0.86602	0.8698148	1.6424661	0.23928922	0.8000311255455017	True	0.7245897015493629	5	0.10472689679093192	0.25943671618368114	0.01866407984352535	-0.25131766208996364
FSIP2	FSIP2	FSIP2	FSIP2	FSIP2	-0.0619	0.037411362	1.3182982	3.0956547	0.5847626	0.7070660293102264	True	0.3790809675262876	7	0.014567589478033688	0.3737709132048656	-0.028271793583162688	-0.2304941588357516
GULP1	GULP1	GULP1	GULP1	GULP1	-0.0705	0.378956	0.372768	0.26555994	2.44491	0.47058701515197754	True	0.8188987286165866	3	-0.10120849037011752	-0.061167362939647044	-0.05384666857142723	0.14394308796178598
C2orf88	C2orf88	C2orf88	C2orf88	C2orf88	-0.0344	0.020577572	0.60037744	0.98362064	1.0801932	-2.5189669132232666	False	0.03332269726032658	0	0.04011484798694797	0.01975610937099022	0.030652457306014697	-0.05966895023347197
GLS	GLS	GLS	GLS	GLS	-0.1225	0.8096448	0.9098251	1.7648393	1.1598904	0.5516986846923828	True	0.7791576460951203	6	0.14329314968093487	-0.035913114709639225	-0.07016856441967062	-0.040506661284489896
MYO1B	MYO1B	MYO1B	MYO1B	MYO1B	-0.0398	0.87544775	0.36596358	0.10141674	0.7596343	0.5724749267101288	True	0.6762641971043981	0	0.10391616519529438	-0.11664019921922199	0.017407489951432636	-0.01207982532032931
NABP1	NABP1	NABP1	NABP1	NABP1	-0.033	0.24719164	0.5258667	0.76441914	0.16749278	0.05625176429748535	True	0.5703026595592916	0	-0.08635311024067328	-0.05486743361914646	-0.010928994984037694	0.1039929477015713
AC104823.1	AC104823.1	AC104823.1	AC104823.1	AC104823.1	-0.003	0.017917044	1.3470973	3.1803782	0.37068427	0.3112678527832031	True	0.20437286786761907	0	-0.0165486465803819	-0.011325236500952967	-0.014879822762125941	0.02793344366649036
COQ10B	COQ10B	COQ10B	COQ10B	COQ10B	-0.0626	0.46380743	0.35551205	0.21424858	0.646356	-0.14859294891357422	False	0.33332903087499116	0	0.02119342596821788	0.031733296240027214	-0.029378937162089017	-0.018292640750499658
HSPE1	HSPE1	HSPE1	HSPE1	HSPE1	0.3199	2.8491597	1.7553186	0.51669717	0.016916139	-0.45987021923065186	False	0.6866741574642704	0	-0.13587581701020157	-0.13401455073245275	0.17232847385666178	0.0827436082376952
SPATS2L	SPATS2L	SPATS2L	SPATS2L	SPATS2L	-0.0074	1.3288583	0.7279219	0.3760819	0.7499102	0.03125345706939697	True	0.6749800793453558	0	-0.18834693712290457	0.06489477635216222	-0.013476999292385095	0.10399107038865128
SGO2	SGO2	SGO2	SGO2	SGO2	0.2586	0.6871264	1.2776641	2.8898897	0.08688241	0.6483975648880005	True	0.6782733603550342	15	-0.033666900030087106	-0.027700404869445482	0.0679776802117568	0.0022072284029647092
BZW1	BZW1	BZW1	BZW1	BZW1	0.0187	1.4198467	0.57609886	0.052485704	0.086775586	-0.2965066432952881	False	0.3843376544183305	0	0.10285432273167706	0.02416037183542139	0.034648919564892765	-0.11048151593199945
CFLAR	CFLAR	CFLAR	CFLAR	CFLAR	-0.1478	0.6130308	0.62954056	1.0290848	0.41461828	-0.33035528659820557	False	0.5989840916794062	0	0.19681505345885572	0.009878504826767115	-0.05627834736863354	-0.11658674064422526
BMPR2	BMPR2	BMPR2	BMPR2	BMPR2	-0.1178	0.803555	0.50706553	0.5329829	1.7382722	-0.07913625240325928	False	0.7131734968559578	0	0.08068389801076842	-0.0456161894116747	-0.10983256501861578	0.03446253402510493
FAM117B	FAM117B	FAM117B	FAM117B	FAM117B	-0.053	0.34992784	0.31567845	0.09580153	0.8947874	0.15155011415481567	True	0.6100981751146033	14	0.1256565099858496	-0.01893187786560736	-0.04033999182917682	-0.05588486198702949
